timestamp,pod,kv_cache_usage,kv_cache_pct
2025-12-10 05:30:54.141000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 05:31:54.173000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 05:32:54.201000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 05:33:54.233000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 05:34:54.260000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 05:35:54.303000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.002,0.2
2025-12-10 05:36:54.332000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.048,4.8
2025-12-10 05:37:54.397000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.101,10.1
2025-12-10 05:38:54.432000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.423,42.3
2025-12-10 05:39:54.488000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.587,58.7
2025-12-10 05:40:54.528000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.757,75.7
2025-12-10 05:40:54.528000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d4n94m,0.039,3.9
2025-12-10 05:41:54.574000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.756,75.6
2025-12-10 05:41:54.574000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d4n94m,0.075,7.5
2025-12-10 05:42:54.613000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.177,17.7
2025-12-10 05:42:54.613000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d4n94m,0.074,7.4
2025-12-10 05:42:54.613000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984drdvkt,0.033,3.3
2025-12-10 05:43:54.670000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.075,7.5
2025-12-10 05:43:54.670000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d4n94m,0.069,6.9
2025-12-10 05:43:54.670000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984drdvkt,0.021,2.1
2025-12-10 05:44:54.714000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.031,3.1
2025-12-10 05:44:54.714000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984d4n94m,0.033,3.3
2025-12-10 05:44:54.714000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984drdvkt,0.006,0.6
2025-12-10 05:45:54.757000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.044,4.4
2025-12-10 05:45:54.757000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984drdvkt,0.022,2.2
2025-12-10 05:46:54.794000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.081,8.1
2025-12-10 05:47:54.833000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.103,10.3
2025-12-10 05:48:54.871000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.092,9.2
2025-12-10 05:49:54.916000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.089,8.9
2025-12-10 05:50:54.960000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.094,9.4
2025-12-10 05:50:54.960000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dwkqtr,0.025,2.5
2025-12-10 05:51:55.005000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.067,6.7
2025-12-10 05:51:55.005000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dwkqtr,0.035,3.5
2025-12-10 05:52:55.050000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.044,4.4
2025-12-10 05:52:55.050000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dwkqtr,0.04,4.0
2025-12-10 05:53:55.092000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.028,2.8
2025-12-10 05:53:55.092000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dwkqtr,0.034,3.4
2025-12-10 05:54:55.131000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.089,8.9
2025-12-10 05:55:55.169000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.043,4.3
2025-12-10 05:56:55.205000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.035,3.5
2025-12-10 05:57:55.248000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.054,5.4
2025-12-10 05:58:55.286000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.053,5.3
2025-12-10 05:59:55.327000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.034,3.4
2025-12-10 06:00:55.361000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.03,3.0
2025-12-10 06:01:55.395000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.059,5.9
2025-12-10 06:02:55.431000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.045,4.5
2025-12-10 06:03:55.481000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.043,4.3
2025-12-10 06:04:55.520000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.051,5.1
2025-12-10 06:05:55.555000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.044,4.4
2025-12-10 06:06:55.590000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
2025-12-10 06:07:55.624000+00:00,ms-inference-scheduling-llm-d-modelservice-decode-7b86984dgftqv,0.0,0.0
